id|.order_no|.user_id|.status|.amount|.receiver_name|.receiver_phone|.remark|.create_time|.order_date
213|.SO0000000213|.55575|.DONE|.16139.44|.刘旭|.13435891930|.提供备注|.2026-09-02 09:10:43|.2026-09-02
214|.SO0000000214|.34897|.PAID|.14671.84|.马凤英|.13667721413|.回复备注|.2026-08-04 20:25:46|.2026-08-04
215|.SO0000000215|.18046|.CREATED|.7747.33|.姜淑珍|.13952625046|.报告备注|.2026-07-06 07:40:49|.2026-07-06
216|.SO0000000216|.59423|.SHIPPED|.13145.3|.朱佳|.13185191129|.发展备注|.2026-09-05 18:55:52|.2026-09-05
217|.SO0000000217|.47017|.PAID|.11970.13|.刘秀英|.13106267569|.项目备注|.2026-08-07 06:10:55|.2026-08-07
218|.SO0000000218|.56787|.SHIPPED|.1778.96|.康婷婷|.13473579912|.点击备注|.2026-07-09 17:25:58|.2026-07-09
219|.SO0000000219|.59839|.DONE|.17942.49|.梁帅|.13398334714|.广告备注|.2026-09-08 04:41:01|.2026-09-08
220|.SO0000000220|.26283|.SHIPPED|.559.03|.徐博|.13498428701|.公司备注|.2026-08-10 15:56:04|.2026-08-10
221|.SO0000000221|.16890|.SHIPPED|.3385.39|.石凤兰|.13649802311|.在线备注|.2026-07-12 03:11:07|.2026-07-12
222|.SO0000000222|.36346|.PAID|.8286.22|.李博|.13257966502|.虽然备注|.2026-09-11 14:26:10|.2026-09-11
223|.SO0000000223|.40868|.PAID|.17835.07|.张玉梅|.13134608267|.|.2026-08-13 01:41:13|.2026-08-13
224|.SO0000000224|.30195|.CREATED|.15331.66|.杨文|.13161852828|.知道备注|.2026-07-15 12:56:16|.2026-07-15
225|.SO0000000225|.14569|.CANCELED|.956.42|.王平|.13871227334|.发生备注|.2026-09-14 00:11:19|.2026-09-14
226|.SO0000000226|.27027|.CREATED|.6905.32|.杨淑珍|.13261000068|.运行备注|.2026-08-16 11:26:22|.2026-08-16
227|.SO0000000227|.39816|.DONE|.6747.5|.朱欢|.13489761453|.业务备注|.2026-07-18 22:41:25|.2026-07-18
228|.SO0000000228|.9170|.PAID|.8492.77|.李健|.13576738028|.方式备注|.2026-09-17 09:56:28|.2026-09-17
229|.SO0000000229|.16725|.PAID|.6537.5|.汪婷|.13772705346|.|.2026-08-19 21:11:31|.2026-08-19
230|.SO0000000230|.39678|.DONE|.1577.18|.简玲|.13485981978|.本站备注|.2026-07-21 08:26:34|.2026-07-21
231|.SO0000000231|.46314|.CREATED|.18682.44|.刘秀云|.13125842139|.怎么备注|.2026-06-22 19:41:37|.2026-06-22
232|.SO0000000232|.59909|.SHIPPED|.15475.59|.段颖|.13460878483|.地址备注|.2026-08-22 06:56:40|.2026-08-22
233|.SO0000000233|.17929|.PAID|.17442.69|.覃超|.13227847646|.通过备注|.2026-07-24 18:11:43|.2026-07-24
234|.SO0000000234|.20639|.DONE|.7522.75|.张杰|.13069774336|.只有备注|.2026-06-25 05:26:46|.2026-06-25
235|.SO0000000235|.21545|.DONE|.18283.03|.陶辉|.13380430472|.以下备注|.2026-08-25 16:41:49|.2026-08-25
236|.SO0000000236|.11796|.SHIPPED|.12314.53|.董燕|.13629537394|.|.2026-07-27 03:56:52|.2026-07-27
237|.SO0000000237|.46637|.PAID|.19273.65|.李春梅|.13393497833|.没有备注|.2026-06-28 15:11:55|.2026-06-28
238|.SO0000000238|.2495|.SHIPPED|.10908.43|.何辉|.13436224854|.发现备注|.2026-08-28 02:26:58|.2026-08-28
239|.SO0000000239|.25363|.CREATED|.3569.43|.张帆|.13533023134|.原因备注|.2026-07-30 13:42:01|.2026-07-30
240|.SO0000000240|.25500|.CREATED|.2775.66|.田宁|.13020786695|.查看备注|.2026-07-01 00:57:04|.2026-07-01
241|.SO0000000241|.50050|.CREATED|.2182.14|.薛超|.13413219014|.责任备注|.2026-08-31 12:12:07|.2026-08-31
242|.SO0000000242|.25827|.CANCELED|.14643.76|.梁秀珍|.13801398856|.|.2026-08-02 23:27:10|.2026-08-02
243|.SO0000000243|.36563|.CANCELED|.12797.92|.陈帆|.13783307083|.位置备注|.2026-07-04 10:42:13|.2026-07-04
244|.SO0000000244|.43640|.CANCELED|.13633.46|.尚敏|.13167422535|.网络备注|.2026-09-03 21:57:16|.2026-09-03
245|.SO0000000245|.24658|.CREATED|.15226.18|.王华|.13496656923|.|.2026-08-05 09:12:19|.2026-08-05
246|.SO0000000246|.57664|.PAID|.6672.06|.罗秀兰|.13174100408|.客户备注|.2026-07-07 20:27:22|.2026-07-07
247|.SO0000000247|.46790|.CANCELED|.17677.09|.孟辉|.13369185355|.应用备注|.2026-09-06 07:42:25|.2026-09-06
248|.SO0000000248|.40716|.PAID|.14430.01|.李龙|.13547278665|.|.2026-08-08 18:57:28|.2026-08-08
249|.SO0000000249|.20523|.CREATED|.10534.76|.陈杨|.13905796080|.|.2026-07-10 06:12:31|.2026-07-10
250|.SO0000000250|.26884|.SHIPPED|.469.95|.程秀英|.13099999957|.制作备注|.2026-09-09 17:27:34|.2026-09-09
251|.SO0000000251|.6634|.SHIPPED|.6035.1|.龚建国|.13989175841|.直接备注|.2026-08-11 04:42:37|.2026-08-11
252|.SO0000000252|.20230|.CREATED|.12489.09|.邵海燕|.13057475801|.|.2026-07-13 15:57:40|.2026-07-13
253|.SO0000000253|.14069|.CANCELED|.9900.37|.崔艳|.13135413145|.|.2026-09-12 03:12:43|.2026-09-12
254|.SO0000000254|.8717|.SHIPPED|.2731.82|.李琳|.13357978409|.业务备注|.2026-08-14 14:27:46|.2026-08-14
255|.SO0000000255|.17221|.PAID|.17846.66|.杨岩|.13226134199|.|.2026-07-16 01:42:49|.2026-07-16
256|.SO0000000256|.11698|.SHIPPED|.5725.61|.杨旭|.13382756638|.还是备注|.2026-09-15 12:57:52|.2026-09-15
257|.SO0000000257|.28162|.DONE|.1874.99|.董玉英|.13794386236|.这样备注|.2026-08-17 00:12:55|.2026-08-17
258|.SO0000000258|.25233|.SHIPPED|.6771.28|.邹桂芝|.13586765264|.|.2026-07-19 11:27:58|.2026-07-19
259|.SO0000000259|.19468|.SHIPPED|.7661.76|.范倩|.13046483741|.经验备注|.2026-09-18 22:43:01|.2026-09-18
260|.SO0000000260|.5187|.CANCELED|.1708.09|.李杰|.13695766709|.就是备注|.2026-08-20 09:58:04|.2026-08-20
261|.SO0000000261|.13334|.CANCELED|.1268.76|.陆桂珍|.13859359817|.不是备注|.2026-07-22 21:13:07|.2026-07-22
262|.SO0000000262|.35479|.CREATED|.13543.56|.李柳|.13128124997|.设计备注|.2026-06-23 08:28:10|.2026-06-23
263|.SO0000000263|.18621|.PAID|.2239.53|.谭刚|.13133387781|.孩子备注|.2026-08-23 19:43:13|.2026-08-23
264|.SO0000000264|.22804|.SHIPPED|.3520.41|.李秀珍|.13370504719|.在线备注|.2026-07-25 06:58:16|.2026-07-25
265|.SO0000000265|.2503|.PAID|.11968.0|.韩畅|.13132827259|.更新备注|.2026-06-26 18:13:19|.2026-06-26
266|.SO0000000266|.5884|.SHIPPED|.5619.72|.李洁|.13487872399|.无法备注|.2026-08-26 05:28:22|.2026-08-26
267|.SO0000000267|.20669|.CANCELED|.10445.52|.邓英|.13885894770|.她的备注|.2026-07-28 16:43:25|.2026-07-28
268|.SO0000000268|.54952|.SHIPPED|.15309.98|.陈飞|.13894748062|.经济备注|.2026-06-29 03:58:28|.2026-06-29
269|.SO0000000269|.3308|.CREATED|.10133.82|.张洋|.13771201170|.重要备注|.2026-08-29 15:13:31|.2026-08-29
270|.SO0000000270|.8580|.DONE|.1291.61|.余杨|.13773414268|.当然备注|.2026-07-31 02:28:34|.2026-07-31
271|.SO0000000271|.20215|.PAID|.602.4|.赵婷婷|.13152445505|.产品备注|.2026-07-02 13:43:37|.2026-07-02
272|.SO0000000272|.8618|.SHIPPED|.7715.71|.许婷婷|.13346026300|.内容备注|.2026-09-01 00:58:40|.2026-09-01
273|.SO0000000273|.52813|.SHIPPED|.18952.24|.张璐|.13483517448|.可以备注|.2026-08-03 12:13:43|.2026-08-03
274|.SO0000000274|.45681|.PAID|.3767.53|.张玉英|.1X000000274|.|.2026-07-05 23:28:46|.2026-07-05
275|.SO0000000275|.36773|.PAID|.6362.24|.尹涛|.13877228223|.全国备注|.2026-09-04 10:43:49|.2026-09-04
276|.SO0000000276|.45235|.SHIPPED|.13030.98|.韦建军|.13428438428|.有些备注|.2026-08-06 21:58:52|.2026-08-06
277|.SO0000000277|.33412|.PAID|.19865.78|.李辉|.13331090817|.完成备注|.2026-07-08 09:13:55|.2026-07-08
278|.SO0000000278|.25821|.CREATED|.16357.44|.李旭|.13866173547|.客户备注|.2026-09-07 20:28:58|.2026-09-07
279|.SO0000000279|.57750|.CREATED|.15160.21|.罗斌|.13881770603|.没有备注|.2026-08-09 07:44:01|.2026-08-09
280|.SO0000000280|.12434|.SHIPPED|.615.36|.谭飞|.13351639041|.增加备注|.2026-07-11 18:59:04|.2026-07-11
281|.SO0000000281|.386|.DONE|.19668.53|.王桂英|.13355688180|.决定备注|.2026-09-10 06:14:07|.2026-09-10
282|.SO0000000282|.15077|.PAID|.18774.36|.姚丽|.13533416121|.电子备注|.2026-08-12 17:29:10|.2026-08-12
283|.SO0000000283|.49162|.PAID|.18800.44|.范萍|.13103625236|.本站备注|.2026-07-14 04:44:13|.2026-07-14
284|.SO0000000284|.55984|.PAID|.18008.72|.陈玉|.13989473831|.各种备注|.2026-09-13 15:59:16|.2026-09-13
285|.SO0000000285|.48538|.CANCELED|.18557.53|.程建华|.13035597306|.看到备注|.2026-08-15 03:14:19|.2026-08-15
286|.SO0000000286|.56481|.PAID|.14874.98|.林琳|.13166485433|.我们备注|.2026-07-17 14:29:22|.2026-07-17
287|.SO0000000287|.4184|.PAID|.7931.66|.梁凤英|.13570093161|.|.2026-09-16 01:44:25|.2026-09-16
288|.SO0000000288|.23835|.PAID|.5685.61|.冉波|.13997271422|.中心备注|.2026-08-18 12:59:28|.2026-08-18
289|.SO0000000289|.56073|.CREATED|.19625.26|.何莉|.13895980913|.|.2026-07-20 00:14:31|.2026-07-20
290|.SO0000000290|.41160|.SHIPPED|.12583.57|.许桂芳|.13613230273|.已经备注|.2026-06-21 11:29:34|.2026-06-21
291|.SO0000000291|.23478|.CANCELED|.1905.45|.曾淑兰|.13907369627|.关于备注|.2026-08-21 22:44:37|.2026-08-21
292|.SO0000000292|.48543|.DONE|.1550.51|.赵玉梅|.13397702507|.有些备注|.2026-07-23 09:59:40|.2026-07-23
293|.SO0000000293|.27965|.PAID|.11599.46|.钱梅|.13756198622|.应该备注|.2026-06-24 21:14:43|.2026-06-24
294|.SO0000000294|.39519|.PAID|.14003.09|.张燕|.13309016512|.实现备注|.2026-08-24 08:29:46|.2026-08-24
295|.SO0000000295|.58278|.CANCELED|.16416.14|.蔡杰|.13701817930|.一些备注|.2026-07-26 19:44:49|.2026-07-26
296|.SO0000000296|.32299|.PAID|.12320.33|.何玉珍|.13618604451|.系列备注|.2026-06-27 06:59:52|.2026-06-27
297|.SO0000000297|.30002|.DONE|.5194.52|.王艳|.13646866680|.提供备注|.2026-08-27 18:14:55|.2026-08-27
298|.SO0000000298|.20673|.PAID|.16766.78|.王红霞|.13797071398|.安全备注|.2026-07-29 05:29:58|.2026-07-29
299|.SO0000000299|.23011|.SHIPPED|.9743.66|.池雪|.13273484717|.时间备注|.2026-06-30 16:45:01|.2026-06-30
300|.SO0000000300|.12747|.PAID|.5592.83|.张丽华|.13825240193|.研究备注|.2026-08-30 04:00:04|.2026-08-30
301|.SO0000000301|.6027|.CREATED|.1506.27|.蓝瑞|.13020583990|.时间备注|.2026-08-01 15:15:07|.2026-08-01
302|.SO0000000302|.29718|.DONE|.4064.83|.邬晨|.13377198595|.准备备注|.2026-07-03 02:30:10|.2026-07-03
303|.SO0000000303|.28067|.CANCELED|.13945.38|.张海燕|.13864611371|.一下备注|.2026-09-02 13:45:13|.2026-09-02
304|.SO0000000304|.53389|.DONE|.6005.07|.张秀芳|.13937467905|.相关备注|.2026-08-04 01:00:16|.2026-08-04
305|.SO0000000305|.9054|.PAID|.12545.4|.冯宁|.13924461571|.来源备注|.2026-07-06 12:15:19|.2026-07-06
306|.SO0000000306|.9731|.SHIPPED|.18026.69|.李宁|.13916004049|.注意备注|.2026-09-05 23:30:22|.2026-09-05
307|.SO0000000307|.49393|.PAID|.2629.36|.何琳|.13892634729|.|.2026-08-07 10:45:25|.2026-08-07
308|.SO0000000308|.53138|.CREATED|.10106.01|.王雪|.13693167180|.加入备注|.2026-07-09 22:00:28|.2026-07-09
309|.SO0000000309|.16974|.SHIPPED|.4710.5|.郭秀芳|.13484471998|.他的备注|.2026-09-08 09:15:31|.2026-09-08
310|.SO0000000310|.36828|.PAID|.1976.88|.王坤|.13224158883|.资源备注|.2026-08-10 20:30:34|.2026-08-10
311|.SO0000000311|.19543|.CANCELED|.19646.96|.袁林|.1X000000311|.|.2026-07-12 07:45:37|.2026-07-12
312|.SO0000000312|.40739|.CREATED|.3936.65|.任辉|.13010436262|.基本备注|.2026-09-11 19:00:40|.2026-09-11
313|.SO0000000313|.28673|.PAID|.15055.04|.姚超|.13910707403|.女人备注|.2026-08-13 06:15:43|.2026-08-13
314|.SO0000000314|.40516|.DONE|.7374.56|.胡宁|.13081844562|.业务备注|.2026-07-15 17:30:46|.2026-07-15
315|.SO0000000315|.51365|.PAID|.6424.65|.姜琴|.13208166748|.使用备注|.2026-09-14 04:45:49|.2026-09-14
316|.SO0000000316|.16602|.PAID|.373.81|.王辉|.13906096029|.时间备注|.2026-08-16 16:00:52|.2026-08-16
317|.SO0000000317|.4314|.PAID|.10144.13|.廖桂香|.13331920402|.直接备注|.2026-07-18 03:15:55|.2026-07-18
318|.SO0000000318|.20439|.CANCELED|.8013.18|.沈海燕|.13858036943|.音乐备注|.2026-09-17 14:30:58|.2026-09-17
319|.SO0000000319|.41128|.SHIPPED|.10774.02|.谢华|.13398303410|.政府备注|.2026-08-19 01:46:01|.2026-08-19
320|.SO0000000320|.23668|.SHIPPED|.16795.71|.曾晨|.13902417294|.都是备注|.2026-07-21 13:01:04|.2026-07-21
321|.SO0000000321|.18888|.PAID|.4043.61|.潘雪|.13322307590|.参加备注|.2026-06-22 00:16:07|.2026-06-22
322|.SO0000000322|.47845|.PAID|.11106.06|.林瑜|.13353225096|.参加备注|.2026-08-22 11:31:10|.2026-08-22
323|.SO0000000323|.58195|.CREATED|.1429.61|.赵冬梅|.13636605183|.其中备注|.2026-07-24 22:46:13|.2026-07-24
324|.SO0000000324|.27890|.PAID|.8075.53|.戴兰英|.13940408718|.方面备注|.2026-06-25 10:01:16|.2026-06-25
325|.SO0000000325|.20125|.DONE|.1442.38|.晏晨|.13603600158|.知道备注|.2026-08-25 21:16:19|.2026-08-25
326|.SO0000000326|.51990|.CREATED|.16149.94|.符文|.13580964340|.地区备注|.2026-07-27 08:31:22|.2026-07-27
327|.SO0000000327|.19770|.PAID|.5564.16|.宫杰|.13863591987|.更新备注|.2026-06-28 19:46:25|.2026-06-28
328|.SO0000000328|.40732|.CREATED|.11450.64|.潘洁|.13271808970|.之后备注|.2026-08-28 07:01:28|.2026-08-28
329|.SO0000000329|.21157|.CREATED|.4394.48|.何丹丹|.13113839733|.孩子备注|.2026-07-30 18:16:31|.2026-07-30
330|.SO0000000330|.31921|.SHIPPED|.17141.31|.孙艳|.13514082138|.报告备注|.2026-07-01 05:31:34|.2026-07-01
331|.SO0000000331|.52573|.PAID|.9405.88|.朱丹|.13253863967|.时候备注|.2026-08-31 16:46:37|.2026-08-31
332|.SO0000000332|.49256|.CREATED|.3217.1|.翁淑兰|.13140191244|.服务备注|.2026-08-02 04:01:40|.2026-08-02
333|.SO0000000333|.44974|.SHIPPED|.6541.9|.杨玉兰|.13311206938|.帖子备注|.2026-07-04 15:16:43|.2026-07-04
334|.SO0000000334|.17222|.DONE|.13140.27|.王玉华|.13933686184|.|.2026-09-03 02:31:46|.2026-09-03
335|.SO0000000335|.44034|.PAID|.3860.74|.秦凤英|.13295825553|.|.2026-08-05 13:46:49|.2026-08-05
336|.SO0000000336|.24756|.SHIPPED|.13721.62|.庄桂芝|.13606536980|.这样备注|.2026-07-07 01:01:52|.2026-07-07
337|.SO0000000337|.44478|.SHIPPED|.14799.64|.杨桂香|.13871751482|.为了备注|.2026-09-06 12:16:55|.2026-09-06
338|.SO0000000338|.25631|.CREATED|.1451.83|.张凤英|.13066250657|.|.2026-08-08 23:31:58|.2026-08-08
339|.SO0000000339|.22668|.SHIPPED|.14262.77|.庄丹丹|.13870177226|.你的备注|.2026-07-10 10:47:01|.2026-07-10
340|.SO0000000340|.3978|.SHIPPED|.15301.21|.许建|.13561502422|.中文备注|.2026-09-09 22:02:04|.2026-09-09
341|.SO0000000341|.35385|.CREATED|.9606.94|.冯建平|.13771761901|.人员备注|.2026-08-11 09:17:07|.2026-08-11
342|.SO0000000342|.20218|.DONE|.2347.34|.王明|.13801270798|.要求备注|.2026-07-13 20:32:10|.2026-07-13
343|.SO0000000343|.58131|.SHIPPED|.12652.5|.陈英|.13758655805|.活动备注|.2026-09-12 07:47:13|.2026-09-12
344|.SO0000000344|.15736|.SHIPPED|.12126.26|.向云|.13354018134|.最新备注|.2026-08-14 19:02:16|.2026-08-14
345|.SO0000000345|.13461|.PAID|.15733.32|.范洁|.13354575053|.一直备注|.2026-07-16 06:17:19|.2026-07-16
346|.SO0000000346|.33171|.DONE|.7172.5|.翟璐|.13484413376|.责任备注|.2026-09-15 17:32:22|.2026-09-15
347|.SO0000000347|.27323|.PAID|.3072.33|.刘伟|.13195944958|.北京备注|.2026-08-17 04:47:25|.2026-08-17
348|.SO0000000348|.36297|.DONE|.8972.61|.方斌|.13305453564|.一些备注|.2026-07-19 16:02:28|.2026-07-19
349|.SO0000000349|.46419|.PAID|.9274.8|.刘健|.13740855997|.作为备注|.2026-09-18 03:17:31|.2026-09-18
350|.SO0000000350|.25135|.CANCELED|.11264.68|.胡雷|.13169127347|.|.2026-08-20 14:32:34|.2026-08-20
351|.SO0000000351|.4390|.CANCELED|.9867.82|.徐阳|.13490275310|.投资备注|.2026-07-22 01:47:37|.2026-07-22
352|.SO0000000352|.16422|.CANCELED|.11845.93|.黄斌|.13750990660|.浏览备注|.2026-06-23 13:02:40|.2026-06-23
353|.SO0000000353|.49469|.CREATED|.6237.07|.李红霞|.13633308077|.记者备注|.2026-08-23 00:17:43|.2026-08-23
354|.SO0000000354|.59479|.SHIPPED|.1186.71|.雍峰|.13954925686|.选择备注|.2026-07-25 11:32:46|.2026-07-25
355|.SO0000000355|.8761|.CREATED|.14284.94|.萧秀云|.13642829665|.|.2026-06-26 22:47:49|.2026-06-26
356|.SO0000000356|.2244|.DONE|.65.99|.韦云|.13843846168|.的是备注|.2026-08-26 10:02:52|.2026-08-26
357|.SO0000000357|.21104|.SHIPPED|.5876.59|.罗彬|.1X000000357|.你们备注|.2026-07-28 21:17:55|.2026-07-28
358|.SO0000000358|.19532|.PAID|.4735.51|.陈畅|.13004861910|.只要备注|.2026-06-29 08:32:58|.2026-06-29
359|.SO0000000359|.52101|.PAID|.653.79|.李岩|.13589394886|.完成备注|.2026-08-29 19:48:01|.2026-08-29
360|.SO0000000360|.25605|.CANCELED|.2275.02|.文桂兰|.13540500560|.网上备注|.2026-07-31 07:03:04|.2026-07-31
361|.SO0000000361|.56173|.PAID|.17688.62|.欧阳燕|.13034594954|.以下备注|.2026-07-02 18:18:07|.2026-07-02
362|.SO0000000362|.8919|.CREATED|.19579.31|.刘桂英|.13896315623|.基本备注|.2026-09-01 05:33:10|.2026-09-01
363|.SO0000000363|.58678|.CANCELED|.11040.67|.王莉|.13447575125|.应该备注|.2026-08-03 16:48:13|.2026-08-03
364|.SO0000000364|.45387|.PAID|.7121.41|.宋鑫|.13253461883|.注册备注|.2026-07-05 04:03:16|.2026-07-05
365|.SO0000000365|.34560|.PAID|.15533.63|.王琴|.13771031968|.决定备注|.2026-09-04 15:18:19|.2026-09-04
366|.SO0000000366|.6076|.CANCELED|.10207.59|.袁东|.13727620999|.地方备注|.2026-08-06 02:33:22|.2026-08-06
367|.SO0000000367|.14763|.PAID|.4716.97|.王莹|.13012221826|.|.2026-07-08 13:48:25|.2026-07-08
368|.SO0000000368|.49614|.CREATED|.16599.84|.柳洋|.13708353256|.|.2026-09-07 01:03:28|.2026-09-07
369|.SO0000000369|.28909|.SHIPPED|.9355.49|.王颖|.13334632621|.更多备注|.2026-08-09 12:18:31|.2026-08-09
370|.SO0000000370|.49922|.PAID|.15315.5|.谈洁|.13560937416|.日本备注|.2026-07-11 23:33:34|.2026-07-11
371|.SO0000000371|.34688|.SHIPPED|.16863.15|.黄超|.13818996896|.商品备注|.2026-09-10 10:48:37|.2026-09-10
372|.SO0000000372|.51539|.DONE|.4207.31|.黄冬梅|.13545376045|.你的备注|.2026-08-12 22:03:40|.2026-08-12
373|.SO0000000373|.5649|.DONE|.3000.76|.殷华|.13005167738|.浏览备注|.2026-07-14 09:18:43|.2026-07-14
374|.SO0000000374|.37221|.PAID|.11247.74|.林秀荣|.13717031735|.发生备注|.2026-09-13 20:33:46|.2026-09-13
375|.SO0000000375|.25614|.SHIPPED|.19775.03|.廖秀云|.13285295859|.|.2026-08-15 07:48:49|.2026-08-15
376|.SO0000000376|.46029|.CREATED|.2715.02|.江秀芳|.13746411401|.她的备注|.2026-07-17 19:03:52|.2026-07-17
377|.SO0000000377|.46105|.PAID|.946.28|.梁畅|.13550192911|.因此备注|.2026-09-16 06:18:55|.2026-09-16
378|.SO0000000378|.12074|.DONE|.17591.22|.陈琴|.13987455017|.上海备注|.2026-08-18 17:33:58|.2026-08-18
379|.SO0000000379|.40908|.CREATED|.1767.75|.王峰|.13134547773|.|.2026-07-20 04:49:01|.2026-07-20
380|.SO0000000380|.15419|.PAID|.13095.97|.赵春梅|.1X000000380|.质量备注|.2026-06-21 16:04:04|.2026-06-21
381|.SO0000000381|.25501|.CREATED|.12875.85|.吴芳|.13541596888|.女人备注|.2026-08-21 03:19:07|.2026-08-21
382|.SO0000000382|.31982|.SHIPPED|.10377.53|.唐淑华|.13022129361|.留言备注|.2026-07-23 14:34:10|.2026-07-23
383|.SO0000000383|.45329|.PAID|.17232.64|.孙玉兰|.13079229552|.一切备注|.2026-06-24 01:49:13|.2026-06-24
384|.SO0000000384|.51955|.DONE|.16480.37|.李海燕|.13653233243|.搜索备注|.2026-08-24 13:04:16|.2026-08-24
385|.SO0000000385|.12160|.SHIPPED|.1356.8|.李倩|.13791672334|.学校备注|.2026-07-26 00:19:19|.2026-07-26
386|.SO0000000386|.54344|.PAID|.18271.72|.林秀云|.13519341265|.登录备注|.2026-06-27 11:34:22|.2026-06-27
387|.SO0000000387|.19132|.SHIPPED|.17156.91|.崔秀英|.13891407443|.成为备注|.2026-08-27 22:49:25|.2026-08-27
388|.SO0000000388|.22499|.PAID|.15311.84|.王建华|.13096575220|.中心备注|.2026-07-29 10:04:28|.2026-07-29
389|.SO0000000389|.49301|.PAID|.6735.09|.何婷|.13384995648|.回复备注|.2026-06-30 21:19:31|.2026-06-30
390|.SO0000000390|.1133|.SHIPPED|.16435.49|.卢凤英|.13047580387|.|.2026-08-30 08:34:34|.2026-08-30
391|.SO0000000391|.42966|.DONE|.2828.76|.杨慧|.13262688335|.空间备注|.2026-08-01 19:49:37|.2026-08-01
392|.SO0000000392|.5976|.PAID|.10037.41|.郭俊|.13627202741|.那些备注|.2026-07-03 07:04:40|.2026-07-03
393|.SO0000000393|.49414|.CREATED|.5710.16|.傅岩|.13243442939|.会员备注|.2026-09-02 18:19:43|.2026-09-02
394|.SO0000000394|.42981|.CREATED|.3851.16|.潘桂香|.13974399325|.提供备注|.2026-08-04 05:34:46|.2026-08-04
395|.SO0000000395|.38202|.CANCELED|.14671.7|.万丽丽|.13348387418|.一起备注|.2026-07-06 16:49:49|.2026-07-06
396|.SO0000000396|.28137|.CREATED|.11737.64|.吴莹|.13937099199|.现在备注|.2026-09-05 04:04:52|.2026-09-05
397|.SO0000000397|.38559|.DONE|.2388.89|.赵敏|.13592760944|.但是备注|.2026-08-07 15:19:55|.2026-08-07
398|.SO0000000398|.54497|.PAID|.1139.6|.廉佳|.13602941669|.可以备注|.2026-07-09 02:34:58|.2026-07-09
399|.SO0000000399|.19211|.CREATED|.14549.89|.龚文|.13781426666|.比较备注|.2026-09-08 13:50:01|.2026-09-08
400|.SO0000000400|.18039|.PAID|.2325.44|.沈波|.13005412888|.方式备注|.2026-08-10 01:05:04|.2026-08-10
401|.SO0000000401|.7138|.SHIPPED|.4377.56|.王丹|.1X000000401|.等级备注|.2026-07-12 12:20:07|.2026-07-12
402|.SO0000000402|.54501|.CANCELED|.6488.2|.屈英|.13772948915|.计划备注|.2026-09-11 23:35:10|.2026-09-11
403|.SO0000000403|.50963|.PAID|.6542.36|.孙凤兰|.13216276053|.这么备注|.2026-08-13 10:50:13|.2026-08-13
404|.SO0000000404|.16657|.CANCELED|.19849.14|.薛伟|.13037328630|.客户备注|.2026-07-15 22:05:16|.2026-07-15
405|.SO0000000405|.54937|.PAID|.13596.88|.许华|.13085469511|.一下备注|.2026-09-14 09:20:19|.2026-09-14
406|.SO0000000406|.5036|.PAID|.17196.79|.张慧|.13507504564|.出来备注|.2026-08-16 20:35:22|.2026-08-16
407|.SO0000000407|.40913|.SHIPPED|.10702.36|.林云|.13605005779|.自己备注|.2026-07-18 07:50:25|.2026-07-18
408|.SO0000000408|.56948|.PAID|.16799.14|.卢宇|.13264031313|.阅读备注|.2026-09-17 19:05:28|.2026-09-17
409|.SO0000000409|.33861|.SHIPPED|.15284.31|.费兵|.13706513657|.结果备注|.2026-08-19 06:20:31|.2026-08-19
410|.SO0000000410|.666|.PAID|.2074.35|.吴淑英|.13200593441|.详细备注|.2026-07-21 17:35:34|.2026-07-21
411|.SO0000000411|.43710|.DONE|.17497.68|.张桂珍|.13485934724|.|.2026-06-22 04:50:37|.2026-06-22
